HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1194.0,13735.63,15268.32
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5163.0,33545.75,46724.41
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5180.0,33504.44,46726.04
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,9135.33,105522.08,115186.48
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24310.0,148068.9,148068.9
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,17251.3,30898.0,35663.0
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,1088.0,11076.24,12599.44
03021420,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,3773.0,31209.91,37661.35
03048120,Soc. De Inversiones Rebolledo,PUERTO MONTT,,41519037.0,, SOC. DE INVERSIONES REBOLLEDO,24750.0,291485.2,296325.0
"03044120, 03049944",Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,3308.09,35949.62,41017.67
16055300,Soc.Com.E Ind.Agromar Ltda.,DALCAHUE,,44932908.0,, SOC.COM.E IND.AGROMAR LTDA.,23360.0,59199.5,64012.5
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,4108.0,24465.9,34777.4
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1744.0,22099.61,24049.15
"03048120, 03049943, 03075210, 16055300",Proyecta Corp. S.A.,"AVDA. DEL VALLE HUECHURABA, SANTIAGO S/N",,33940094.0,, PROYECTA CORP S.A.,4100.0,34820.62,34820.62
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,2779.0,28494.33,33332.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1786.0,25200.94,27111.96
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,588.0,7508.4,8335.4
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,5110.0,59936.67,68638.67
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,1794.0,19922.56,19922.56
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5086.0,30588.13,43358.13
03044200,,,,,,,1494.0,17762.33,20421.65
16041912,Delacosta S.A.,LAMPA,,38937582.0,, DELACOSTA S.A,209250.0,155208.24,167400.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4075.0,41519.58,46705.39
03025413,Mastter S.A.,PROVIDENCIA,,22852801.0,, MASTTER S.A.,2220.0,7411.84,7411.84
03021410,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,2620.0,17569.35,23872.35
03025413,Mastter S.A.,PROVIDENCIA,,22852801.0,, MASTTER S.A.,4839.0,16349.65,16349.65
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,5658.0,51490.46,51490.46
03044200,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,425.05,4942.92,5435.92
03044120,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518.0,, SALMONES FRIOSUR S.A.,970.78,9963.92,10900.72
03031420,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24339.37,187770.48,192192.6
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,1745.0,19452.12,21702.08
"03021410, 03044120",Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,4246.0,41422.37,48137.81
03044200,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,777.0,9055.38,9885.7
03044120,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675.0,, COMERCIAL AUSTRAL S.A,2949.0,26837.42,31070.0
03031310,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,22350.34,131922.89,134872.89
03031220,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,24533.9,129063.72,130657.06
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,5406.0,64527.64,70549.86
03021410,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,23628.2,145350.0,145350.0
03031220,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,24750.0,131940.42,134415.42
03021410,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,2750.0,19252.65,25960.0
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,24114.33,146045.0,148195.0
03031220,Multiexport Pacific Farms Sa,SANTIAGO,,39945235.0,MULTIFOODS-CL, MULTIEXPORT PACIFIC FARMS S.A.,24196.0,148473.0,148473.0
03031220,Multiexport Pacific Farms Sa,SANTIAGO,,39945235.0,MULTIFOODS-CL, MULTIEXPORT PACIFIC FARMS S.A.,24750.0,142120.0,144220.0
03031220,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,24750.0,129999.08,132649.08
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,22890.3,279458.84,282870.0
03031220,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,24750.0,152384.74,155251.28
03045200,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,1356.0,16324.8,18630.0
03048110,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,11000.0,107000.0,107000.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3798.0,36711.69,43159.55
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2108.0,20124.65,23656.88
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1484.0,15156.24,17468.16
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1873.0,19159.27,22242.82
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,24525.0,141460.0,143950.0
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,6667.0,76816.06,83969.34
"03021410, 03044120",Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23530.0,152890.0,152890.0
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,7403.98,88283.28,96626.88
03044200,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1074.51,12493.48,13775.28
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,23050.0,158735.14,158735.14
03031420,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,24750.0,181150.0,185400.0
"03074320, 03074330, 03074390",Exp.Chileanproducts E.I.R.L.,COQUIMBO,,37732950.0,, EXP.CHILEANPRODUCTS E.I.R.L.,24840.0,32374.0,34374.0
"03025414, 03044420, 03049513, 03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228.0,, EXPORTADORA NIK LTDA.,1710.0,6748.0,6748.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2671.0,33503.6,33503.6
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,23320.0,157700.0,157700.0
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,23740.0,156051.56,156051.56
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,1862.0,19529.12,22694.52
03048110,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,24101.0,231612.0,234437.0
03048110,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,24101.0,227575.0,230055.0
"03021410, 03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,8394.0,90978.45,105500.07
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,2539.0,30186.33,33457.89
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,3574.0,39471.05,43616.89
03031220,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24328.9,150645.0,152950.0
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22261.83,245945.09,248970.28
03031220,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24091.69,143100.0,145200.0
03021410,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,23260.0,155610.0,155610.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1809.0,21551.71,24682.74
03074330,Congelados Pacifico S.A.,SANTIAGO BI,,33500060.0,, CONGELADOS PACIFICO S.A.,24950.0,31435.0,35035.0
03031420,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,24525.0,146992.5,149692.5
16055300,Pesquera Trans Antartic Ltda,MAIPU,,45175339.0,, PESQUERA TRANS ANTARTIC LIMITADA,23474.69,83424.59,84824.59
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3504.0,41388.01,45858.68
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,22924.0,42900.0,42900.0
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,8634.0,79346.68,79346.68
03048200,Piscicola Entre Rios Ltda.,TALAGANTE,,23419138.0,, PISCICOLA ENTRE RIOS LTDA,20136.6,149118.87,152868.87
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3680.0,42215.42,46907.82
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,22480.0,155614.7,159745.42
"03044120, 03045200",Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,6431.0,79779.14,90405.29
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3694.0,44037.74,50147.84
"03021410, 03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,5762.0,60082.21,67383.23
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1454.52,17042.63,18598.41
03031210,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,5883.0,31822.01,41117.15
03048110,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,24200.0,143287.0,146825.0
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425.0,, INVERSIONES COIHUIN LTDA,23478.0,64592.8,67128.8
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,5973.0,68080.8,68080.8
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3435.0,42568.57,42568.57
"03021410, 03044120",Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,16295.0,120041.25,120041.25
03025413,Mastter S.A.,PROVIDENCIA,,22852801.0,, MASTTER S.A.,2428.0,8174.82,8174.82
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,10014.46,109069.22,119353.82
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5164.0,31641.66,45083.35
"03025414, 03049513, 03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228.0,, EXPORTADORA NIK LTDA.,3869.0,16284.32,16284.32
16055300,Ria Austral S.A.,LLANQUIHUE,,33777375.0,, RIA AUSTRAL S.A.,25079.0,45600.0,45600.0
03072110,Comercial Aquagro Ltda.,LAS CONDES,,38935634.0,, COMERCIAL AQUAGRO LTDA.,602.0,7136.2,8280.0
03054160,Sociedad Comercial Pure Nature Spa,"LA CEBADA 1647, LOTEO CENTENARIO PUERTO VARAS",,23556715.0,, SOCIEDAD COMERCIAL PURE NATURE,5300.0,77090.4,77090.4
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223.0,"INVERMAR-CL, INVER-CL", INVERMAR S.A,2332.0,29551.11,33539.85
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,19182.0,140346.96,144301.96
03021410,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,24120.0,155230.0,155230.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,2602.0,27698.56,31017.24
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,5114.0,31614.31,43902.91
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927.0,, ST.ANDREWS SMOKY DELICACIES S.,18930.0,36673.0,39753.0
03048120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,22359.9,197632.46,201978.0
"03054190, 03061490",Comercial Y Pesquera South Wind S.A,QUILICURA,,45182152.0,, COM. Y PESQUERA SOUTH WIND S.A,347.0,7965.0,8723.2
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,1054.0,11534.52,11534.52
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,2919.0,32197.11,32197.11
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,905.0,10351.3,11399.7
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,3302.0,37673.81,43137.11
03031310,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348.0,, PRODUCTOS DEL MAR VENTISQUEROS,19801.39,144768.97,149449.95
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,5374.0,65857.63,72673.63
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,5415.0,31371.28,43867.28
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,3604.0,48267.61,48267.61
03048120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393.0,, CULTIVOS YADRAN S.A.,19567.17,257238.0,260253.0
03044200,,,,,,,4821.0,54703.82,61115.75
03048200,,,,,,,22110.45,302450.0,307000.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,3401.89,25862.26,30761.56
03054190,Puerto De Humos S.A.,PUERTO MONTT,,23445929.0,, PUERTO DE HUMOS S.A.,3592.8,70658.4,70658.4
"03044120, 03045200",Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,6350.0,76596.6,84661.68
03048120,Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,22276.53,245623.18,248697.96
"03074320, 03074390",Exportadora Chilean Products,LO BARNECHEA,,45181297.0,, EXP CHILEAN PRODUCTS LTDA,24947.0,35717.5,37967.5
"03021410, 03044120",Salmones Blumar S.A.,PUERTO MONTT,,23577779.0,BLUMAR-CL, SALMONES BLUMAR S.A.,1550.0,18791.56,20589.06
03031220,Salmones Pacific Star S.A.,PUERTO MONTT,,33932638.0,, SALMONES PACIFIC STAR S.A.,24296.29,153713.0,155925.0
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,17745.3,176733.5,179731.2
03021310,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,24154.42,109250.0,109250.0
03031220,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,24200.0,148261.0,152591.0
"03021410, 03044120",Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,7393.7,66680.0,66680.0
03031290,Salmones Ice Val Ltda.,PUDAHUEL,,38968598.0,, SALMONES ICE VAL LTDA,23485.0,158496.0,158496.0
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577.0,, SERV. DE ACUICULTURA ACUIMAG S,8093.0,87952.44,96362.44
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,5563.0,34691.94,48321.29
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,687.0,5203.68,6512.93
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,23280.0,144400.0,144400.0
03048200,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,20884.4,287064.0,289164.0
03048200,Salmones Antartica S.A.,SANTIAGO LA,,44382177.0,, SALMONES ANTARTICA S.A.,22000.0,277165.0,277165.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,949.42,11611.52,12711.38
03048110,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523.0,, GRANJA MARINA TORNAGALEONES S.,21461.0,201635.3,204485.3
"03044120, 03045200",Salmones Camanchaca S.A.,TOME,,23411494.0,, SALMONES CAMANCHACA S.A.,814.0,9069.05,10590.91
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4664.0,59440.78,65393.68
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3334.0,41089.37,45348.87
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,1742.0,19767.38,22781.37
03031310,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905.0,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,20624.0,147348.52,151470.14
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,740.0,7992.5,8775.39
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1777.0,21571.17,23787.86
03044110,Salmones Aysen S.A.,SANTIAGO SA,,23498894.0,, SALMONES AYSEN S.A.,1743.0,15766.33,18694.57
"03025414, 03045900",Pesquera Friosur S.A.,"CALLE JOSé MARíA 300 PUERTO CHACABUCO, AISEN - XI",,23484710.0,, PESQUERA FRIOSUR S.A.,2515.0,10286.75,14892.25
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242.0,, CERMAQ CHILE S.A.,24416.44,145083.92,150750.0
03031220,Multiexport Pacific Farms Sa,SANTIAGO,,39945235.0,MULTIFOODS-CL, MULTIEXPORT PACIFIC FARMS S.A.,24750.0,153200.0,155250.0
"03021410, 03044120",Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,22850.0,162410.0,162410.0
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1912.0,21429.66,24409.64
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576.0,, EXPORTADORA LOS FIORDOS LTDA,1823.0,20527.57,22639.21
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325.0,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,3895.0,43785.55,48021.68
03044120,Salmones Cupquelan S.A.,AYSEN,,23413764.0,, SALMONES CUPQUELAN S.A.,6.0,54.66,241.8
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663.0,, AGUAS CLARAS S.A,24313.0,139935.0,142425.0
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254.0,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,24260.0,146870.0,146870.0
16055300,Sudmaris Chile S.A.,CASTRO,,33472514.0,, SUDMARIS CHILE S.A,25200.0,60971.21,64686.7
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588.0,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,23575.47,144590.0,144590.0
