HSCode,ShipperName,ShipperFullAddress,ShipperLocalDUNS,ShipperPanjivaID,ShipperCleanedStockTickers,ShipperOriginalFormat,GrossWeightKg,ValueOfGoodsFOBUSD,ExportValue
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,24300.0,93024.0,93024.0
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,3516.0,31535.67,36468.07
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,4910.0,18752.5,30498.0
03031310,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,20731.76,85127.34,88739.34
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927,, ST.ANDREWS SMOKY DELICACIES,22000.0,38100.0,42400.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,2552.0,12890.5,17539.1
03049943,Integra Chile S.A.,SANTIAGO LA,,28388340,, INTEGRA CHILE S.A.,23112.38,264143.9,268272.0
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425,, INVERSIONES COIHUIN LTDA,21600.0,43488.0,47088.0
03031420,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,24750.0,106940.0,112500.0
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1782.0,13699.84,13699.84
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,19620.0,142804.47,146988.0
03079991,Orizon Sa,LAS CONDES,,33679224,IQUIQUE-CL, ORIZON S.A.,27742.0,19235.86,24440.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,23000.0,84550.0,84550.0
03049943,Invermar S.A.,SANTIAGO SA 5682,,45169223,"INVERMAR-CL, INVER-CL", INVERMAR S.A.,18019.26,208882.1,215460.0
03038313,Antarctic Sea Fisheries S.A.,JORGE MONTT 654 PUNTA ARENAS CHILE,,2216864,, ANTARCTIC SEA FISHERIES S.A.,26485.56,622877.9,622877.9
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,408.0,2427.25,3261.65
03044120,Invermar S.A.,SANTIAGO SA 5682,,45169223,"INVERMAR-CL, INVER-CL", INVERMAR S.A.,6311.0,54657.62,64179.04
"03025413,03025414,03049513",Importadora Y Exportadora Los Elefantes Ltda,LAS CONDES,,33627508,, IMPORT. Y EXPORT. LOS ELEFANTES LTDA,1193.0,4114.82,6214.5
03035511,Blumar S.A.,"AVENIDA PRESIDENTE RIESCO 5711 OFFICE 1201 12TH FLOOR LAS CONDES, SANTIAGO (METROPOLITANA)",,15432999,BLUMAR-CL, BLUMAR S.A,110000.0,95000.0,95000.0
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,2228.0,24626.0,28525.0
03048120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,23100.0,142688.0,145818.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,862.0,5925.79,7577.39
03021410,Exportadora Mytilus S.A.,"AVE. LA DEHESA LO BARNECHEA, SANTIAGO.",,23546196,, EXPORTADORA MYTILUS LIMITADA,23660.0,93600.0,93600.0
03049943,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,20032.0,210636.95,215021.66
03044120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A,6816.0,54904.03,64446.43
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,10547.0,66005.61,78483.26
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,4816.0,27984.78,34486.38
"03031310,03048120",Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,21595.99,76127.0,82132.0
03021410,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,5010.0,20447.0,32000.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,10384.0,54959.49,54959.49
03049943,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,19730.0,199807.72,205087.73
03079992,Soc De Inversiones Grupo Del Mar,VALPARAISO,,45930503,, SOC DE INV. GRUPO DEL MAR LTDA,26780.0,13065.0,16900.0
03044120,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A.,6728.0,39444.21,48205.61
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927,, ST.ANDREWS SMOKY DELICACIES,19571.5,53221.87,56521.87
03048200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,22770.1,168137.0,171237.0
16055300,Toralla S.A.,CHONCHI,,33459646,, TORALLA S.A.,25000.0,75916.5,80762.5
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,5084.0,33807.27,40986.18
03044120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A,3010.0,19543.68,23757.68
"03031310,03048120",Integra Chile S.A.,SANTIAGO LA,,28388340,, INTEGRA CHILE S.A.,24059.4,118620.0,118620.0
03021410,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,22606.3,87300.0,87300.0
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,3816.0,24017.54,28236.3
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,3162.0,17548.31,21817.01
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,2608.0,19344.98,22735.38
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,1375.0,8239.31,10523.06
03048120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24201.65,167825.17,172675.17
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,2132.0,16758.13,19998.77
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,852.0,8164.0,9396.8
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,584.0,5573.17,6724.37
03044120,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,15317.0,95404.54,112340.16
03031220,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,24525.0,123100.0,126650.0
03031390,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,20942.0,95384.36,100943.36
03031310,Integra Chile S.A.,SANTIAGO LA,,28388340,, INTEGRA CHILE S.A.,19939.3,92220.05,97227.0
03044120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A,1730.0,10621.79,13659.29
03021430,Sociedad Comercial Pure Nature Sps,PUERTO VARAS,,44933188,, SOCIEDAD COMERCIAL PURE NATURE SPS,1248.0,10246.24,12055.84
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097,, SALMONES DE CHILE ALIMENTOS S.A.,4383.0,33059.56,39414.91
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,174.0,1407.18,1735.78
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,24030.0,95000.0,95000.0
16055300,Blue Shell S.A.,PROVIDENCIA,,33463925,, BLUE SHELL S.A.,21500.0,59926.1,64012.1
03035511,Blumar S.A.,"AVENIDA PRESIDENTE RIESCO 5711 OFFICE 1201 12TH FLOOR LAS CONDES, SANTIAGO (METROPOLITANA)",,15432999,BLUMAR-CL, BLUMAR S.A,165000.0,184125.0,184125.0
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1574.0,17509.63,19805.23
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,6714.0,53393.1,61800.6
03044120,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA.,6639.66,40444.37,45965.8
03072911,Sociedad Comercial Pure Nature Spa,"LA CEBADA 1647, LOTEO CENTENARIO PUERTO VARAS",,23556715,, SOCIEDAD COMERCIAL PURE NATURE SPA,3850.0,35000.0,35000.0
"03021410,03044120",Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,22770.0,116844.72,116844.72
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,2677.0,20685.51,20685.51
03031310,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,21080.24,45199.1,49099.1
03044120,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A,617.28,3860.18,3860.18
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3386.0,26104.08,30351.58
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,3389.0,24419.54,24419.54
16055300,Granja Marina Chauquear Ltda,AVENIDA BRASIL CHILE,,4356717,, GRANJA MARINA CHAUQUEAR LTDA.,24380.0,69000.0,69000.0
03048120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,22805.21,131385.0,131385.0
03031420,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,49049.75,93650.0,101250.0
03079999,Imp.Y Exp. Eurofish Ltda,VALPARAISO,,38452452,, IMP.Y EXP. EUROFISH LTDA,24720.0,21250.0,26400.0
16055300,St.Andrews Smoky Delicacies S.,LAS CONDES,,23446927,, ST.ANDREWS SMOKY DELICACIES,19240.0,41776.0,46176.0
"03021410,03044120",Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,1250.0,8595.41,10970.41
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3474.0,27408.63,27408.63
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,2414.0,10179.06,13100.0
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675,, COMERCIAL AUSTRAL S.A.,21259.85,94335.33,99784.92
03021420,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,1120.0,3964.6,6690.0
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,1308.0,8037.15,10079.55
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,1690.0,14553.75,16919.75
03048120,Comercial Agro Pacific Limitad,VITACURA,,22819524,, COMERCIAL AGRO PACIFIC LIMITAD,23141.0,150332.0,153032.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,22840.0,96900.0,96900.0
03044500,Exportadora Pacifico Sur Ltda,LA CISTERNA,,33936915,, PACIFICO SUR GROUP SPA.,548.0,4371.4,5450.0
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,4910.0,18772.5,30498.0
03079999,Soc.Trade & Manage Solution Lt,VINA DEL MAR,,44591256,, SOC.TRADE & MANAGE SOLUTIONS L,25294.0,14171.0,19000.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,6722.0,53983.77,53983.77
03079991,X X,ANTOFAGASTA,,33929522,,X X,27945.0,22240.0,24840.0
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,13200.0,54230.0,54230.0
03079992,X X,ANTOFAGASTA,,33929522,,X X,27945.0,15200.0,17550.0
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,23650.0,91200.0,91200.0
03044120,Salmones Friosur S.A.,"CALLE ANTONIO VARAS, 216 PUERTO MONTT, DE LOS LAGOS - X",,40801518,, SALMONES FRIOSUR S.A.,920.61,5308.87,6237.87
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,1576.0,8116.46,10810.66
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,3574.0,27617.37,27617.37
03035511,Camanchaca Pesca Sur Sa,CORONEL,,33937897,, CAMANCHACA PESCA SUR S.A.,81900.0,113100.0,113100.0
03031420,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,23836.8,73004.0,77740.0
"03025414,03049513",Importadora Y Exportadora Los Elefantes Ltda,LAS CONDES,,33627508,, IMPORT. Y EXPORT. LOS ELEFANTES LTDA,2144.0,8281.7,12055.14
03031310,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,20513.97,90491.9,96784.68
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA.,2541.0,11547.45,16913.32
03044120,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A.,3432.0,26426.67,30903.27
03031310,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,21550.0,89999.7,97474.7
16055300,Sudmaris Chile S.A.,CASTRO,,33472514,, SUDMARIS CHILE S.A,20119.0,51622.05,56002.05
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,2324.0,16527.09,20555.79
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,4910.0,19112.5,30889.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,3844.0,28896.02,34944.22
03049211,Frigorifico Fiordosur S.A.,SANTIAGO SA,,23484028,, FRIGORIFICO FIORDOSUR S.A.,13000.0,392354.66,397880.0
16055300,Sudmaris Chile S.A.,CASTRO,,33472514,, SUDMARIS CHILE S.A,18900.0,39200.0,43200.0
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,3611.0,28489.26,28489.26
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,23190.0,92340.0,92340.0
03021410,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5014.0,20229.54,31381.16
03079999,Pesquera Villa Alegre S.A.,COQUIMBO,,23459034,, PESQUERA VILLA ALEGRE S.A.,27753.5,17448.7,22084.7
03044120,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A,2614.0,20707.04,24366.64
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,5420.0,29584.42,36359.42
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,132.0,919.04,1533.84
03044200,Salmones De Chile Alimentos S.,CHONCHI,,42248097,, SALMONES DE CHILE ALIMENTOS S.A.,4302.0,32507.22,38745.12
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,3046.0,23377.18,28007.1
"03021410,03044120",Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,11341.0,45226.55,52782.0
"03025414,03049513,03049515",Exportadora Nik Limitada,PUERTO MONTT,,44319228,, EXPORTADORA NIK LTDA.,2086.0,8930.8,8930.8
03021410,Serv. Acuicultura Acuamag S.A,NATALES,,45189577,, SERV. DE ACUICULTURA ACUIMAG S.A.,4975.0,18734.25,30607.5
03044120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,4384.0,25239.66,30734.66
03031420,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A,24170.5,97765.0,100965.0
03044120,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,1934.0,13062.81,15707.2
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,609.0,5066.44,5959.04
03044120,Granja Marina Tornagaleones S.A.,SANTIAGO LA,,23449523,, GRANJA MARINA TORNAGALEONES S.,9140.0,61635.13,74888.13
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24577.66,94219.0,98040.0
16041912,Camanchaca Pesca Sur Sa,CORONEL,,33937897,, CAMANCHACA PESCA SUR S.A.,23250.0,49750.0,51150.0
16055300,Camanchaca Cultivos Sur,SANTIAGO SA,,34084433,CAMANCHACA-CL, CAMANCHACA CULTIVOS SUR S.A.,18182.44,35702.0,40647.0
03044120,Salmones Aysen S.A.,SANTIAGO SA,,23498894,, SALMONES AYSEN S.A.,2812.0,17979.06,21649.66
03044120,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,1320.0,10021.95,11803.95
03048120,Salmones Cupquelan S.A.,AYSEN,,23413764,, SALMONES CUPQUELAN S.A.,21056.64,155080.5,160605.0
03044120,Cultivos Yadran S.A.,AVENIDA EL PRESEDENTE EDUARDO FREI SANTIAGO DE CHI,,30565393,, CULTIVOS YADRAN S.A.,6920.0,49758.13,59446.13
03048120,Exportadora Blue Sea Chile Spa,PUERTO MONTT,,44561522,, EXPORTADORA BLUE SEA CHILE SPA,22260.0,94500.0,94500.0
03048120,Salmones Multiexport S.A.,"AV. CARDONAL 2501 PUERTO MONTT, DE LOS LAGOS - X",980380745.0,4952254,MULTIFOODS-CL, SALMONES MULTIEXPORT S.A.,14657.0,179482.07,183600.0
03048200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,22000.0,189708.0,189708.0
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,22890.5,146873.48,151200.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,7140.0,39238.7,39238.7
03048120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,18530.0,122307.09,126650.0
03031310,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,21456.72,85307.42,93299.79
03072911,Invertec Ostimar S.A.,VITACURA,,38459058,, INVERTEC OSTIMAR S.A.,11463.0,76166.23,78897.23
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,838.0,4737.44,5925.64
03031220,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,24561.0,97434.0,101250.0
03035512,Marfood S.A.,CORONEL,,23491864,, MARFOOD S.A.,25200.0,34974.0,34800.0
"03044120,03045200",Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,4902.0,43332.49,50270.49
16055300,Camanchaca Cultivos Sur,SANTIAGO SA,,34084433,CAMANCHACA-CL, CAMANCHACA CULTIVOS SUR S.A.,16245.0,41445.46,47250.0
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA.,5030.0,16566.72,33165.72
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,4216.0,35430.93,41418.33
03044120,Salmones Blumar S.A.,PUERTO MONTT,,23577779,BLUMAR-CL, SALMONES BLUMAR S.A.,3284.0,23261.61,27381.61
16055300,Inversiones Coihuin Limitada,PUERTO MONTT,,33939425,, INVERSIONES COIHUIN LTDA,25080.0,68755.0,73500.0
03044120,Salmones Humboldt Ltda,AVDA. JUAN SOLER MANFREDININ 41 EDIFICIO TORRE COSTANERA PISO 15 OF. 1501 PUERTO MONTT CHILE,,33478297,"MSBHY-US, 8058-JP", SALMONES HUMBOLDT LTDA.,7306.0,40324.54,50552.94
03021410,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,23090.0,93100.0,93100.0
03044500,Exportadora Pacifico Sur Ltda,LA CISTERNA,,33936915,, PACIFICO SUR GROUP SPA.,1086.0,9038.9,11166.6
03021410,Los Fiordos Ltda,"DIEGO PORTALES 2000 PISO 8, PUERTO MONTT PUERTO MONTT, LOS RíOS 5480000",,28819576,, EXPORTADORA LOS FIORDOS LTDA.,24393.76,95000.0,95000.0
03031310,Cermaq Chile S.A.,PUERTO MONTT,,36824242,, CERMAQ CHILE S.A.,21298.19,84555.1,92546.72
03048120,Salmones Cupquelan S.A.,AYSEN,,23413764,, SALMONES CUPQUELAN S.A.,22079.07,154840.32,158793.33
03021410,Australis Mar S.A.,KLENER 547 2ND FLOOR PUERTO VARAS CHILE,,23435325,"AUSTRA-CL, AUSTRALIS-CL", AUSTRALIS MAR S.A.,24170.0,92340.0,92340.0
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,9308.0,52925.33,65491.13
03044200,Aguas Claras S.A.,PUERTO MONTT,,45978663,, AGUAS CLARAS S.A.,266.0,2270.2,2781.0
03044200,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,5732.0,44241.94,55132.74
03031310,Comercial Austral S.A.,PASEO PEATONAL PDTE. ERRAZURIZ ECHA 2631 OF. 61 PROVIDENCIA - SANTIAGO,980353122.0,45973675,, COMERCIAL AUSTRAL S.A.,21038.83,96690.25,102580.81
03044500,Exportadora Pacifico Sur Ltda,LA CISTERNA,,33936915,, PACIFICO SUR GROUP SPA.,1078.0,8406.8,10455.0
03044120,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS S.A.,2236.0,14013.56,17158.96
03021410,Productos Del Mar Ventisqueros Sa,PUERTO MONTT,,33641348,, PRODUCTOS DEL MAR VENTISQUEROS,24580.0,88350.01,88350.01
03031420,Salmones Antartica S.A.,SANTIAGO LA,,44382177,, SALMONES ANTARTICA S.A.,24750.0,96750.0,96750.0
03044120,Empresas Aquachile S.A.,"CARDONAL S/N LOTE B PUERTO MONTT, DE LOS LAGOS - X 5480000",,40758905,AQUACHILE-CL, EMPRESAS AQUACHILE S.A.,140.0,1941.55,2293.55
03044120,Sociedad Comercial Pure Nature Spa,"LA CEBADA 1647, LOTEO CENTENARIO PUERTO VARAS",,23556715,, SOCIEDAD COMERCIAL PURE NATURE SPA,4800.0,27000.0,27000.0
03044120,Marine Harvest Chile Sa,H9231698 PUERTO MONTT,,33593588,"MHG-NO, MHGVY-US", MARINE HARVEST CHILE S.A.,8012.0,45241.13,56057.33
03045200,Salmones Camanchaca S.A.,TOME,,23411494,, SALMONES CAMANCHACA S.A.,706.0,6005.09,7614.98
03031420,Trusal S.A.,SANTIAGO,,32424589,, TRUSAL S.A.,24750.0,27604.0,32285.0
